,startstationname,startstationlatitude,startstationlongitude,endstationname,endstationlatitude,endstationlongitude,probs
24806,W 15 St & 7 Ave,40.73935542,-73.99931783,Allen St & Stanton St,40.724055,-73.955736,0.011723675863686056
24880,9 Ave & W 18 St,40.74317449,-74.00366443,Allen St & Stanton St,40.724055,-73.955736,0.12675863420903666
24895,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Allen St & Stanton St,40.724055,-73.955736,0.4032255462014738
24912,E 25 St & 2 Ave,40.73912601,-73.97973776,Allen St & Stanton St,40.724055,-73.955736,0.02951742508741928
24935,W 17 St & 8 Ave,40.74177603,-74.00149746,Allen St & Stanton St,40.724055,-73.955736,0.14524013066264008
25017,South End Ave & Liberty St,40.711512,-74.01575600000001,Allen St & Stanton St,40.724055,-73.955736,0.5034163608706943
25068,W 25 St & 6 Ave,40.74395411,-73.99144871,Allen St & Stanton St,40.724055,-73.955736,0.8686403090235164
25080,E 12 St & 3 Ave,40.73223272,-73.98889957,Allen St & Stanton St,40.724055,-73.955736,0.504363277198409
25120,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.9981919946166432
25281,E 14 St & Avenue B,40.72938685,-73.97772429,Allen St & Stanton St,40.724055,-73.955736,0.4906880245664792
25325,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.7571089083779187
25972,E 2 St & Avenue B,40.72217444,-73.98368779,Allen St & Stanton St,40.724055,-73.955736,0.019582802450921144
26157,Lafayette St & Jersey St,40.72456089,-73.99565293,Allen St & Stanton St,40.724055,-73.955736,0.07741532822126107
26310,Broadway & W 29 St,40.7462009,-73.98855723,Allen St & Stanton St,40.724055,-73.955736,0.9385207804427599
26369,9 Ave & W 18 St,40.74317449,-74.00366443,Allen St & Stanton St,40.724055,-73.955736,0.20315965173717287
26397,Broadway & E 22 St,40.740343200000005,-73.98955109,Allen St & Stanton St,40.724055,-73.955736,0.3509885639402017
26441,1 Ave & E 30 St,40.74144387,-73.97536082,Allen St & Stanton St,40.724055,-73.955736,0.7807141711373342
26463,E 9 St & Avenue C,40.72521311,-73.97768752,Allen St & Stanton St,40.724055,-73.955736,0.9921645015126106
26519,Mott St & Prince St,40.72317958,-73.99480012,Allen St & Stanton St,40.724055,-73.955736,0.6017429993958042
26542,Broadway & E 22 St,40.740343200000005,-73.98955109,Allen St & Stanton St,40.724055,-73.955736,0.9053315015421901
26612,1 Ave & E 15 St,40.73221853,-73.98165557,Allen St & Stanton St,40.724055,-73.955736,0.553964790514259
26727,Great Jones St,40.72743423,-73.99379025,Allen St & Stanton St,40.724055,-73.955736,0.8902793305781452
26740,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.4366379536370564
26834,Barrow St & Hudson St,40.73172428,-74.00674436,Allen St & Stanton St,40.724055,-73.955736,0.09209938382870075
26890,1 Ave & E 30 St,40.74144387,-73.97536082,Allen St & Stanton St,40.724055,-73.955736,0.5460821480654741
26911,Allen St & Hester St,40.71605866,-73.99190759,Allen St & Stanton St,40.724055,-73.955736,0.0444237782348208
26928,Allen St & Rivington St,40.72019576,-73.98997825,Allen St & Stanton St,40.724055,-73.955736,0.8842593411930377
27017,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,Allen St & Stanton St,40.724055,-73.955736,0.7563866681259115
27046,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.24530201143355024
27228,E 14 St & Avenue B,40.72938685,-73.97772429,Allen St & Stanton St,40.724055,-73.955736,0.6814480409981958
27272,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.2842020338945983
27364,Mott St & Prince St,40.72317958,-73.99480012,Allen St & Stanton St,40.724055,-73.955736,0.9014798654025786
27428,Lafayette St & E 8 St,40.73028666,-73.9907647,Allen St & Stanton St,40.724055,-73.955736,0.9686040946087707
27622,Great Jones St,40.72743423,-73.99379025,Allen St & Stanton St,40.724055,-73.955736,0.8686170016158711
27664,Allen St & Stanton St,40.722055,-73.989111,Allen St & Stanton St,40.724055,-73.955736,0.09513138140689159
27902,E 15 St & 3 Ave,40.734232,-73.986923,Allen St & Stanton St,40.724055,-73.955736,0.9569312560404816
27919,Suffolk St & Stanton St,40.72066442,-73.98517977,Allen St & Stanton St,40.724055,-73.955736,0.7882420131682724
27923,Suffolk St & Stanton St,40.72066442,-73.98517977,Allen St & Stanton St,40.724055,-73.955736,0.2762101930674178
27992,W 15 St & 7 Ave,40.73935542,-73.99931783,Allen St & Stanton St,40.724055,-73.955736,0.6076919820019289
28024,W 4 St & 7 Ave S,40.73401143,-74.00293877,Allen St & Stanton St,40.724055,-73.955736,0.9611828595342843
28116,Broadway & E 22 St,40.740343200000005,-73.98955109,Allen St & Stanton St,40.724055,-73.955736,0.019686270832347974
28137,E 16 St & 5 Ave,40.73726186,-73.99238967,Allen St & Stanton St,40.724055,-73.955736,0.2155780158140579
28152,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,Allen St & Stanton St,40.724055,-73.955736,0.3137577943054659
28196,E 10 St & Avenue A,40.72740794,-73.98142006,Allen St & Stanton St,40.724055,-73.955736,0.7551952971691046
28208,9 Ave & W 18 St,40.74317449,-74.00366443,Allen St & Stanton St,40.724055,-73.955736,0.6889331934037004
28305,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.7022495237753698
28321,E 4 St & 2 Ave,40.726280700000004,-73.98978041,Allen St & Stanton St,40.724055,-73.955736,0.8163122415342351
28323,E 7 St & Avenue A,40.72621788,-73.98379855,Allen St & Stanton St,40.724055,-73.955736,0.7301208661888312
28353,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.973661779572673
28415,E 32 St & Park Ave,40.745712100000006,-73.98194829,Allen St & Stanton St,40.724055,-73.955736,0.34069640020106795
28446,Broadway & Battery Pl,40.70463334,-74.01361706,Allen St & Stanton St,40.724055,-73.955736,0.4279653190001258
28455,West St & Chambers St,40.71754834,-74.01322069,Allen St & Stanton St,40.724055,-73.955736,0.3761641809275196
28596,Barrow St & Hudson St,40.73172428,-74.00674436,Allen St & Stanton St,40.724055,-73.955736,0.6089033951527157
28613,Allen St & Rivington St,40.72019576,-73.98997825,Allen St & Stanton St,40.724055,-73.955736,0.21884832948656274
28661,Little West St & 1 Pl,40.70569254,-74.01677685,Allen St & Stanton St,40.724055,-73.955736,0.6946817520190881
28731,W 14 St & The High Line,40.74195138,-74.00803013,Allen St & Stanton St,40.724055,-73.955736,0.3039968471168608
28901,1 Ave & E 15 St,40.73221853,-73.98165557,Allen St & Stanton St,40.724055,-73.955736,0.5016255930785306
28919,E 11 St & 1 Ave,40.72953837,-73.98426726,Allen St & Stanton St,40.724055,-73.955736,0.28615133382998026
28941,E 4 St & 2 Ave,40.726280700000004,-73.98978041,Allen St & Stanton St,40.724055,-73.955736,0.22616240264337062
29412,1 Ave & E 30 St,40.74144387,-73.97536082,Allen St & Stanton St,40.724055,-73.955736,0.1638275603490611
29594,E 12 St & 3 Ave,40.73223272,-73.98889957,Allen St & Stanton St,40.724055,-73.955736,0.07482817151395793
29675,W 26 St & 8 Ave,40.74734825,-73.99723551,Allen St & Stanton St,40.724055,-73.955736,0.6363104887550183
29696,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.6656852084499161
29711,E 2 St & Avenue B,40.72217444,-73.98368779,Allen St & Stanton St,40.724055,-73.955736,0.24829306840030396
29910,E 17 St & Broadway,40.73704984,-73.99009296,Allen St & Stanton St,40.724055,-73.955736,0.024869785347790607
29913,E 2 St & Avenue B,40.72217444,-73.98368779,Allen St & Stanton St,40.724055,-73.955736,0.2806406576566881
29961,Lafayette St & E 8 St,40.73028666,-73.9907647,Allen St & Stanton St,40.724055,-73.955736,0.18556116358202535
30022,Bank St & Hudson St,40.73652889,-74.00618026,Allen St & Stanton St,40.724055,-73.955736,0.19516502863012264
30098,Allen St & Stanton St,40.722055,-73.989111,Allen St & Stanton St,40.724055,-73.955736,0.687942800467025
30284,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,Allen St & Stanton St,40.724055,-73.955736,0.378473372446966
30459,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,Allen St & Stanton St,40.724055,-73.955736,0.7452191012203104
30596,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.24173704029706988
30651,E 10 St & Avenue A,40.72740794,-73.98142006,Allen St & Stanton St,40.724055,-73.955736,0.6605936847368351
30942,Stanton St & Chrystie St,40.72229346,-73.99147535,Allen St & Stanton St,40.724055,-73.955736,0.039581677632671286
30961,W 18 St & 6 Ave,40.73971301,-73.99456405,Allen St & Stanton St,40.724055,-73.955736,0.4186594023541549
31128,Allen St & Hester St,40.71605866,-73.99190759,Allen St & Stanton St,40.724055,-73.955736,0.46539187765852996
31242,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Allen St & Stanton St,40.724055,-73.955736,0.7630124589273563
31298,Stanton St & Chrystie St,40.72229346,-73.99147535,Allen St & Stanton St,40.724055,-73.955736,0.44048289011563546
31299,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.21370591652878113
31396,E 11 St & 2 Ave,40.73047309,-73.98672378,Allen St & Stanton St,40.724055,-73.955736,0.23692737490146842
31418,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,Allen St & Stanton St,40.724055,-73.955736,0.17131428991576203
31419,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,Allen St & Stanton St,40.724055,-73.955736,0.6474944474976345
31420,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,Allen St & Stanton St,40.724055,-73.955736,0.2873255475718135
31598,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.8522177213535247
31822,Lafayette St & Jersey St,40.72456089,-73.99565293,Allen St & Stanton St,40.724055,-73.955736,0.1516670741792968
32230,E 6 St & Avenue B,40.72453734,-73.98185424,Allen St & Stanton St,40.724055,-73.955736,0.1436091670830113
32303,6 Ave & W 33 St,40.74901271,-73.98848395,Allen St & Stanton St,40.724055,-73.955736,0.5972548078944064
32307,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.7991717453403737
32380,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.12209760079091359
32392,W 20 St & 11 Ave,40.746745000000004,-74.007756,Allen St & Stanton St,40.724055,-73.955736,0.40035331245369044
32530,Mott St & Prince St,40.72317958,-73.99480012,Allen St & Stanton St,40.724055,-73.955736,0.45344510257931603
32556,University Pl & E 14 St,40.73492695,-73.99200509,Allen St & Stanton St,40.724055,-73.955736,0.3593171521807539
33357,Allen St & Hester St,40.71605866,-73.99190759,Allen St & Stanton St,40.724055,-73.955736,0.6027191578246275
33443,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.7453741201747592
33542,9 Ave & W 22 St,40.7454973,-74.00197139,Allen St & Stanton St,40.724055,-73.955736,0.06973009306501121
33548,Carmine St & 6 Ave,40.73038599,-74.00214988,Allen St & Stanton St,40.724055,-73.955736,0.4070620142028317
33661,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,Allen St & Stanton St,40.724055,-73.955736,0.663288426850952
33683,E 11 St & 2 Ave,40.73047309,-73.98672378,Allen St & Stanton St,40.724055,-73.955736,0.563648321516392
33739,Elizabeth St & Hester St,40.717290000000006,-73.996375,Allen St & Stanton St,40.724055,-73.955736,0.6499795295140395
33895,Little West St & 1 Pl,40.70569254,-74.01677685,Allen St & Stanton St,40.724055,-73.955736,0.15076217310241202
33927,MacDougal St & Prince St,40.72710258,-74.00297088,Allen St & Stanton St,40.724055,-73.955736,0.7851538894530891
34020,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Allen St & Stanton St,40.724055,-73.955736,0.6980329058447505
34286,W 17 St & 8 Ave,40.74177603,-74.00149746,Allen St & Stanton St,40.724055,-73.955736,0.6473467791696498
34447,E 25 St & 2 Ave,40.73912601,-73.97973776,Allen St & Stanton St,40.724055,-73.955736,0.0115459620139865
34457,E 39 St & 2 Ave,40.74780373,-73.97344190000001,Allen St & Stanton St,40.724055,-73.955736,0.7813228561247874
34477,E 39 St & 2 Ave,40.74780373,-73.97344190000001,Allen St & Stanton St,40.724055,-73.955736,0.8911749443671537
34937,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,Allen St & Stanton St,40.724055,-73.955736,0.06293952828914884
35170,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,Allen St & Stanton St,40.724055,-73.955736,0.5105643748933186
35177,Broadway & E 14 St,40.73454567,-73.99074142,Allen St & Stanton St,40.724055,-73.955736,0.2567960367111035
35229,MacDougal St & Prince St,40.72710258,-74.00297088,Allen St & Stanton St,40.724055,-73.955736,0.9074780192137641
35319,Canal St & Rutgers St,40.71427487,-73.98990025,Allen St & Stanton St,40.724055,-73.955736,0.8036438440087593
35446,9 Ave & W 18 St,40.74317449,-74.00366443,Allen St & Stanton St,40.724055,-73.955736,0.6178875610419782
35590,Lafayette St & E 8 St,40.73028666,-73.9907647,Allen St & Stanton St,40.724055,-73.955736,0.5694926519343093
35713,Lexington Ave & E 24 St,40.74025878,-73.98409214,Allen St & Stanton St,40.724055,-73.955736,0.5937932481918555
35877,MacDougal St & Prince St,40.72710258,-74.00297088,Allen St & Stanton St,40.724055,-73.955736,0.7826356820872143
35892,E 39 St & 2 Ave,40.74780373,-73.97344190000001,Allen St & Stanton St,40.724055,-73.955736,0.713747687019776
35920,1 Ave & E 15 St,40.73221853,-73.98165557,Allen St & Stanton St,40.724055,-73.955736,0.5016776680871389
35969,Christopher St & Greenwich St,40.73291553,-74.00711384,Allen St & Stanton St,40.724055,-73.955736,0.40147018945247737
36035,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.19485114582120744
36225,E 39 St & 2 Ave,40.74780373,-73.97344190000001,Allen St & Stanton St,40.724055,-73.955736,0.21839751787450812
36230,W 21 St & 6 Ave,40.74173969,-73.99415556,Allen St & Stanton St,40.724055,-73.955736,0.5617365105682636
36259,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Allen St & Stanton St,40.724055,-73.955736,0.8798805326906289
36280,Mott St & Prince St,40.72317958,-73.99480012,Allen St & Stanton St,40.724055,-73.955736,0.3249352774020632
36291,Stanton St & Chrystie St,40.72229346,-73.99147535,Allen St & Stanton St,40.724055,-73.955736,0.9987245727128162
36300,E 6 St & Avenue B,40.72453734,-73.98185424,Allen St & Stanton St,40.724055,-73.955736,0.1474138764461157
36309,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.895740404230635
36411,Mott St & Prince St,40.72317958,-73.99480012,Allen St & Stanton St,40.724055,-73.955736,0.2250310639676204
36474,University Pl & E 14 St,40.73492695,-73.99200509,Allen St & Stanton St,40.724055,-73.955736,0.6688507379766676
36481,MacDougal St & Prince St,40.72710258,-74.00297088,Allen St & Stanton St,40.724055,-73.955736,0.7618371771435111
36485,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.507539943540456
36505,Broadway & E 22 St,40.740343200000005,-73.98955109,Allen St & Stanton St,40.724055,-73.955736,0.5911305185563874
36507,W 26 St & 8 Ave,40.74734825,-73.99723551,Allen St & Stanton St,40.724055,-73.955736,0.3646953675148572
36527,W 18 St & 6 Ave,40.73971301,-73.99456405,Allen St & Stanton St,40.724055,-73.955736,0.9518499408923857
36637,W 26 St & 8 Ave,40.74734825,-73.99723551,Allen St & Stanton St,40.724055,-73.955736,0.20189634955740499
36686,E 39 St & 2 Ave,40.74780373,-73.97344190000001,Allen St & Stanton St,40.724055,-73.955736,0.7338315265818748
36708,Canal St & Rutgers St,40.71427487,-73.98990025,Allen St & Stanton St,40.724055,-73.955736,0.13968042783337808
36716,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.9877437950710453
36795,E 20 St & FDR Drive,40.73314259,-73.97573881,Allen St & Stanton St,40.724055,-73.955736,0.2926489964912925
36887,W 26 St & 8 Ave,40.74734825,-73.99723551,Allen St & Stanton St,40.724055,-73.955736,0.061387129966126164
37019,Broadway & E 22 St,40.740343200000005,-73.98955109,Allen St & Stanton St,40.724055,-73.955736,0.5776562091320213
37049,E 11 St & 1 Ave,40.72953837,-73.98426726,Allen St & Stanton St,40.724055,-73.955736,0.46670056491787215
37097,Lafayette St & Jersey St,40.72456089,-73.99565293,Allen St & Stanton St,40.724055,-73.955736,0.2494949997851854
37163,E 11 St & 2 Ave,40.73047309,-73.98672378,Allen St & Stanton St,40.724055,-73.955736,0.7046348925544991
37165,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.11814772285951824
37176,Suffolk St & Stanton St,40.72066442,-73.98517977,Allen St & Stanton St,40.724055,-73.955736,0.0816536229472633
37324,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.2783905157510014
37325,E 4 St & 2 Ave,40.726280700000004,-73.98978041,Allen St & Stanton St,40.724055,-73.955736,0.8231921575048574
37333,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Allen St & Stanton St,40.724055,-73.955736,0.060544760327343794
37404,E 16 St & 5 Ave,40.73726186,-73.99238967,Allen St & Stanton St,40.724055,-73.955736,0.2046492489953058
37505,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.31560726393565
37615,E 10 St & Avenue A,40.72740794,-73.98142006,Allen St & Stanton St,40.724055,-73.955736,0.6220264109287349
37975,E 12 St & 3 Ave,40.73223272,-73.98889957,Allen St & Stanton St,40.724055,-73.955736,0.5558904861262125
38042,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.23615707725653734
38131,E 20 St & 2 Ave,40.73587678,-73.98205027,Allen St & Stanton St,40.724055,-73.955736,0.5188992425034511
38327,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.5277557579917294
38360,6 Ave & W 33 St,40.74901271,-73.98848395,Allen St & Stanton St,40.724055,-73.955736,0.06018125684000297
38429,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.724055,-73.955736,0.43880022925695317
38439,W 20 St & 7 Ave,40.74238787,-73.99726235,Allen St & Stanton St,40.724055,-73.955736,0.6647310919462631
38529,Carmine St & 6 Ave,40.73038599,-74.00214988,Allen St & Stanton St,40.724055,-73.955736,0.8846368201845349
38576,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Allen St & Stanton St,40.724055,-73.955736,0.8613566195739771
38644,Allen St & Hester St,40.71605866,-73.99190759,Allen St & Stanton St,40.724055,-73.955736,0.6244474618016312
38659,MacDougal St & Prince St,40.72710258,-74.00297088,Allen St & Stanton St,40.724055,-73.955736,0.13885884638359647
38669,Lafayette St & Jersey St,40.72456089,-73.99565293,Allen St & Stanton St,40.724055,-73.955736,0.4377516777433418
38912,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Allen St & Stanton St,40.724055,-73.955736,0.15000258125556432
2,Little West St & 1 Pl,40.70569254,-74.01677685,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.3348732139086701
93,12 Ave & W 40 St,40.76087502,-74.00277668,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.37371043798503145
150,W 26 St & 8 Ave,40.74734825,-73.99723551,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.05513790205605229
174,W 26 St & 8 Ave,40.74734825,-73.99723551,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.5704449899265001
177,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.41025285795047683
216,W 26 St & 8 Ave,40.74734825,-73.99723551,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.6601782446646776
223,Barrow St & Hudson St,40.73172428,-74.00674436,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.10254967269019344
244,W 21 St & 6 Ave,40.74173969,-73.99415556,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.07189608152194948
256,E 23 St & 1 Ave,40.736502,-73.97809472,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.7062438514467237
268,Pershing Square North,40.751872999999996,-73.97770600000001,11 Ave & W 27 St,40.69231660719192,-74.01486575603484,0.4129197816487251
